pKa	Source	ROMol	ISO_SMI	marvin_pKa
8.1	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e6c11c0>	COc1c(C)cc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3c(F)cccc32)nc1C	
9.38	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e508510>	CC(=O)O[C@H]1C[C@H](n2cc(C)c(=O)[nH]c2=O)O[C@@H]1COP(=O)(OC[C@H]1O[C@@H](n2cc(C)c(=O)[nH]c2=O)C[C@@H]1OC(C)=O)Oc1ccc(Cl)cc1	
9.05	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e43ab20>	CN[C@H]1C[C@]1(C)NC	
6.64	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6d949e00>	CCc1nc2cc3c(cc2[nH]1)CCCC3	
8.4	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e23e030>	Cn1c(CCl)nc2c(O)ccc(O)c21	
9.86	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e552490>	Cl.Cl.NCCCCCCNc1c2ccccc2nc2ccccc12	
10.4	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6ea7f760>	N=C(N)Oc1ccc(Oc2ccc(OC(=N)N)cc2)cc1	
5.4	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e71e1f0>	Cc1cc(=O)n(-c2ccccc2)n1C	
4.45	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e4e5690>	COc1cnccc1C=O	
3.5	Vertex	<rdkit.Chem.rdchem.Mol object at 0x7efb6f483220>	Cc1ccc(C(=O)c2ccc(CC(=O)O)n2C)cc1	
8.04	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e409b60>	Cn1cc[n+](COC/C=C/C(C)(C)C)c1/C=N/O.[Cl-]	
8.5	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6dafd850>	CC[C@]1(c2ccccc2)NC(=O)NC1=O	
2.82	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6dbe65e0>	Cc1ccccc1C(=NCC[NH+](C)C)c1ccccc1C	
7.4	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e566490>	C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)OC[C@H]1F	
9.3	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e708c80>	O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F	
9.44	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e43bae0>	Cc1cc(N)ccn1	
8.78	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6df8c9e0>	CCNCC(=O)N(CC)CC	
7.61	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6d81fbc0>	CC(C)(N)C(N)=S	
8.65	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e8db450>	CC(C)(C)NCC(O)CO/N=C(/CC(=O)C(C)(C)C)C1CC1	
5.8	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e19c4a0>	Cc1[nH]ccc1C(=O)O	
12.6	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e84f220>	Cl.Cl.N=C(CCCCCCCCCCCCC(=N)N1CCCCC1)N1CCCCC1	
7.33	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e6ccdd0>	NC(=O)C(N)Cc1ccccc1	
4.51	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e19e1f0>	COc1ccccc1N	
7.83	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6dfd6c00>	CS(=O)(=O)c1ccc(O)cc1	
5.1	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e63b290>	COC[C@@H]1[C@H](C(=O)O)[C@@H]1[C@H](N)C(=O)O	
6.5	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e5ad2a0>	NC1=N[C@](c2ccc(OC(F)F)cc2)(c2cccc(OCCF)c2)C2=NCC(F)(F)CN12	
6.51	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6dc8c970>	CC(C)N/C=[NH+]/c1ccc(-c2cncn2C)cc1	
7.31	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6d949fc0>	Nc1nc2ccccc2c2ccccc12	
9.9	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e62a810>	CC(O)c1cccc(O)c1CO	
8.1	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e623920>	Cc1ncc(-c2nc(Nc3ccc(C(=O)N4CCCN(C)CC4)cc3)ncc2F)n1C(C)C	
11.05	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6d9925e0>	S=C1NCCO1	
10.68	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6eaa6650>	CCN1CCCCC1	
6.68	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e7c6500>	N[C@H]1C[C@H]2CCCC[C@@H]2C[C@@H]1[NH3+]	
4.3	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6ea36650>	O=C(O)c1ccccc1O	
9.47	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e8785f0>	COc1ccc(F)cc1CNCCCNc1ccnc2cc(Cc3ccc(F)cc3)ccc12	
5.31	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e424c80>	FC(F)(F)c1ccc(-c2c[nH]c(-c3ccccc3)n2)cc1	
8.0	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e595a10>	c1cc2c(cc1CN1CC3(COC3)C1)OCO2	
7.8	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e19ed50>	Nc1nc(N)nc([S-])n1	
4.6	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e1e1a10>	Cc1ccc([C@H]2C[C@@H]2C(=O)O)cc1	
9.1	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e8f0eb0>	COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CCN(C(C)C)CC1	
9.78	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6de11a80>	CC(N)CCc1ccccc1	
6.6	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e50a7a0>	O=C(O)Cc1ccc2cc(-c3ccccc3)ccc2c1	
9.03	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6da3aab0>	CCOC(=O)C1(c2ccccc2)CCN(CC)CC1	
9.47	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e867bc0>	COc1cccc(CNCCCNc2ccnc3cc(CC(C)C)ccc23)c1O	
6.13	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e9fc6d0>	COc1c(N2CCC/C(=C(\F)CN)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12	
7.1	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e6c1700>	NC1=NC(c2ccncc2)(c2cccc(-c3cncnc3)c2)c2cccc(F)c21	
9.2	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e552340>	COc1ccc2nc3cc(Cl)ccc3c(NCCCCCCN)c2c1.Cl.Cl.Cl	
10.4	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e4e5ee0>	CC1CCCC(C(=O)[O-])N1	
4.59	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e330350>	C[NH+](C)CCc1nnn[nH]1	
9.44	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e3f8f90>	[NH3+]C(c1cccc(O)c1O)P(=O)([O-])[O-]	
1.9	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e60bed0>	Nc1ncc(C(=O)O)cn1	
7.5	Morgenthaler	<rdkit.Chem.rdchem.Mol object at 0x7efb6ea03680>	FC1(F)CCNC1	
4.18	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e817e60>	CCN(CC)CC#N	
6.84	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e7969d0>	CN1CCN(c2nc(-c3ccc(C(=O)NC4(C(=O)NCC(F)(F)F)CCCCC4)cc3)cs2)CC1	
7.8	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e84de70>	COc1ccc(NC(=O)/C=C/CN(C)C)cc1Nc1ncc(Cl)c(-c2cnn3ccccc23)n1	
2.2	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e608820>	Cc1cc(OCCOc2cc(C)nn2-c2ccccc2)n(-c2ccccc2)n1	
9.8	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e84d310>	O=C(O)C1=CCNCC1	
8.68	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6d94b0d0>	Oc1ccc2c(cnc3ccccc32)c1	
5.6	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e6c03c0>	CC(=O)NCc1cccc(Cn2nc(NS(=O)(=O)c3ccc(Cl)s3)c3c(C(F)F)cccc32)c1	
10.75	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e4262d0>	CCN(CC)CC	
4.37	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e8c0b30>	Cc1ccc(C(=O)O)cc1	
1.34	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e8bb530>	CC(=O)C1C(=O)OC(=O)C=C1C	
10.3	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e5de9d0>	CC1(C)CCc2cc(O)ccc2O1	
9.97	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e7c5540>	N[C@H]1C[C@@H]2CCCC[C@H]2C[C@@H]1N	
8.9	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6ea82ff0>	Cc1ccc(N2CCN(C(=O)[C@H](C)Cc3ccc(Cl)cc3)CC2)c([C@@H](NC(=O)CCN(C)C)C(C)C)c1	
9.74	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6d9de880>	CC(C)(N)CO	
12.5	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6da7dc40>	Nc1ncnc2c1ncn2[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O	
7.3	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e794740>	O/N=C/c1cc[n+](C[n+]2ccc(/C=N/O)cc2)cc1.[Cl-].[Cl-]	
7.9	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e9fc040>	CN(C)c1ccc2c(c1)Oc1c(ccc3cc(O)ccc13)C21OC(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c21	
6.18	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e438200>	O=C(c1ccc(Cl)cc1NS(=O)(=O)c1cccc2nonc12)N1CCCCC1	
3.35	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6d992d50>	CC(S)C(=O)O	
4.44	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e46dc40>	O=C(O)CCc1ccoc1	
7.7	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e6cf840>	C[NH2+]CC(=O)c1ccc(O)cc1	
7.14	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e5f66c0>	CCc1cccc2c(Nc3ccc(NS(C)(=O)=O)cc3)c3ccccc3nc12	
3.8	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6dd2b3e0>	c1coc(CNc2ncnc3nc[nH]c23)c1	
9.7	Novartis	<rdkit.Chem.rdchem.Mol object at 0x7efb6eab4120>	CC(=O)Nc1cccc(Nc2nc(Nc3ccccc3)n3ncc(C#N)c3n2)c1	11.68
9.54	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6ddb9460>	CCc1cc(CC)c(OC)c(C(=O)NC[C@H]2CCCN2CC)c1[O-]	
7.95	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e5afe60>	COC(=O)N(C)COc1ccc(C#N)cc1	
9.37	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e3f9d90>	C=C(C)C(=O)NC(C)(C)CCN(C)C	
9.9	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e89b680>	CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2	
8.72	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e4e5d90>	O=C([O-])CN=C1CCCC1	
9.47	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e8787b0>	COc1ccc(F)cc1CNCCCNc1ccnc2cc(CCC(C)C)ccc12	
4.1	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e6091c0>	O=C1NC(c2ccccc2)CC(O)=C1Sc1ccccc1Cl	
4.84	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6dd2b7d0>	Cc1cc(-c2ccccc2)nn2ccnc12	
11.0	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e8f21f0>	CCCCNC(=O)NO	
7.1	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e667bc0>	CCc1nc2c(C)cc(C)nc2n1Cc1ccc(-c2ccccc2C2=NN(c3ccccc3)[S+]([O-])N2)cc1	
7.16	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e552c00>	Cc1noc(C2=CCCN(C)C2)n1	
7.19	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e5f5d90>	COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2cccnc12	
4.9	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6dee4b30>	CCOCCn1c(N2CCC[NH+](CCCCn3cccn3)CC2)nc2ccccc21	
6.79	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6d9dc4a0>	C[C@H](N)[C@H](C)[NH3+]	
4.94	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6dea6e30>	CN(C)c1ccc(NC(=O)/C=N/O)cc1	
9.1	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6dcd2f10>	c1ccc(N=C(Nc2ccccc2)Nc2ccccc2)cc1	
4.9	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6daff140>	O=C(O)CC1NC(=O)c2ccccc2O1	
7.0	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e567ca0>	CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)n1	
8.0	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e808f20>	CCC1(CC)CNc2ccc(S(=O)(=O)Nc3ccc(F)cc3F)cc2C(=O)N1	
4.67	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e46fae0>	Cc1ccc(N)cc1C[NH3+]	
4.915	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6db630d0>	Oc1c(Cl)c(Cl)cc(Cl)c1C[NH+]1CCOCC1	
7.67	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e06e030>	CN(C)C1CC(C)(C)[NH2+]C(C)(C)C1	
8.43	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6d94b1b0>	Oc1ccc2cnc3ccccc3c2c1	
7.71	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6dd75d90>	Cc1cccc(C)c1C(=N)c1ccccc1	
6.89	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6dabe3b0>	O=Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1	
9.46	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6ea71e00>	CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5	
8.5	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e8f02e0>	CCCCCSC1=NCCN1OCc1ccccc1	
4.62	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6d948d60>	CC(C)CCNc1ncnc2[nH]ncc12	
10.07	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e739380>	C[n+]1c2ccccc2c(Nc2ccc(NS(C)(=O)=O)cc2)c2ccc(N)cc21	
5.59	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6daff0d0>	N=C(c1ccccc1)c1ccccc1Cl	
4.3	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e550510>	NS(=O)(=O)c1cc2c(s1)SC(CC(=O)O)C(=O)N2	
2.12	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e106260>	O=C(O)Cn1ncnn1	
4.5	Novartis	<rdkit.Chem.rdchem.Mol object at 0x7efb6e5269d0>	N#Cc1c(-c2ccccc2)nc(SCc2ccccc2)[nH]c1=O	6.8
8.1	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6ea83610>	COc1cc2c(cc1OC)[C@H](CCC[C@H]1c3cc(OC)c(OC)cc3CCN1C)N(C)CC2.Cl.Cl	
6.0	Morgenthaler	<rdkit.Chem.rdchem.Mol object at 0x7efb6ea23220>	COC1C=CC(CN2C(=O)[C@H]3C([C@H]2CC(F)F)[C@@H]2CCCN2[C@H]3c2ccc(C#N)cc2)=CC1	
10.1	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e46e7a0>	O=c1ccc(O)ccc1[O-]	
7.32	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e0f9af0>	NC(=O)C1=CN2CCC1CC2	
11.0	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e8ae260>	Brc1ccc(Br)c(N(CC2CC2)C2=NCCN2)c1	
9.53	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6ea72ea0>	CC(C)NCC(O)COc1cccc2ccccc12	
4.2	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e9fd1c0>	COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1	
9.24	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e3be960>	CCOc1ccc(/N=C/N(C)C)cc1	
3.3	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6dc48d60>	Oc1onc2c1CC[NH+](Cc1ccccc1)CC2	
5.7	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e8acf20>	COc1ccc(C2(c3cccc(-c4cccnc4)c3)N=C(C)C(N)=N2)cc1	
3.3	Morgenthaler	<rdkit.Chem.rdchem.Mol object at 0x7efb6ea21e00>	N#CC1=CCC([C@H]2[C@H]3C(O)N(Cc4ccc(F)cc4)C(=O)[C@H]3[C@@H]3[C@H](F)CCN32)C=C1	
7.83	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e508430>	CC(=O)O[C@H]1C[C@H](n2cc(C)c(=O)[nH]c2=O)O[C@@H]1COP(=O)(OC[C@H]1O[C@@H](n2cc(C)c(=O)[nH]c2=O)C[C@@H]1OC(C)=O)Oc1ccc(S(C)(=O)=O)cc1	
7.0	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6de03680>	C[C@H]1O[C@H](O[C@H]2CC[C@H](n3ccc(N)nc3=O)O[C@@H]2C)[C@H](O)[C@@H](O)[C@@H]1N(C)C	
4.36	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e06c3c0>	CC(C)(C)c1ccc(C(=O)O)cc1	
9.52	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e6c2b90>	NCCSC[C@H](N)C(=O)O	
8.96	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e107610>	CNCc1ccccn1	
7.3	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e8360a0>	NCc1cc2cc(S(N)(=O)=O)sc2s1	
10.72	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6eaa7f40>	O=C([O-])C1CCNC1	
2.97	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6d8b1e70>	Fc1cccnc1	
3.57	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e59c510>	Cn1cnc2nc(N)[nH+]c(O)c21	
4.41	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e59d230>	O=C([O-])[C@@H](P)CC[C@H](P)C(=O)O	
7.6	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e67c820>	CN1CC(C)(c2cccc(NC(=O)c3ccc(Cl)cn3)c2)N=C(N)C1=O	
5.74	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e7c5af0>	CC(C)n1cnc2ccccc21	
10.0	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6dd28040>	CN(C)CCCCC(=O)Oc1ccccc1	
5.05	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6df8e1f0>	NC(=O)CS(=O)(=O)NC(N)=O	
4.71	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e7c3610>	CNC(=O)c1cccc2c(Nc3ccc(NS(C)(=O)=O)cc3OC)c3ccc(C)cc3nc12	
2.36	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6d81d150>	[NH3+]CC(=O)O	
6.35	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6dd77530>	O=C1/C(=N\O)C=C(S(=O)(=O)[O-])c2cn[nH]c21	
8.0	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6dc48c80>	Oc1onc2c1CCN(Cc1ccccc1)CC2	
9.23	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e70f5a0>	Oc1ccc2cc(I)ccc2c1	
12.65	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e7c1cb0>	CC(=O)Nc1ccc2nc(CCCN(C)C)ccc2c1	
13.57	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6d9df920>	CC(=O)CCl	
4.23	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e4097e0>	Cc1ccc(N(Cc2nnn[nH]2)Cc2ccc(F)cc2F)cc1	
13.8	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e2c9770>	CN=C(N(C)C)N(C)C	
5.15	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e8c1070>	O=C(O)c1cc(I)ccc1O	
4.5	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6dfd7290>	N#CCCNc1ccccc1	
5.66	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6dc4bb50>	c1cnc2c(c1)ccc1c3c(cnc12)CCCC3	
10.8	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e4aa5e0>	CN1C(=O)C(C)(C)NC1=S	
6.86	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e509230>	Nc1cccc(Cn2c(-c3ccccc3)ccc2-c2ccc(C(=O)NC3CC3)cc2)n1	
9.29	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e2842e0>	C#C[C@]1(O)C[C@@H](C)N[C@H]2CCCC[C@@H]21	
8.5	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e836ce0>	CN1CC[C@]23c4c5ccc(O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5	
9.4	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e8154d0>	[O-]c1ccncc1Br	
9.4	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e7382e0>	Oc1ccc2ccccc2c1	
9.75	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e899a80>	Cc1c(O)c(=O)ccn1CCN(C)C	
11.5	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e3309e0>	NNC(=O)c1cccnc1	
8.24	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e639310>	CCC(C)C(=O)OC[n+]1ccn(C)c1/C=N/O.[Cl-]	
9.5	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e750820>	O=C1NC(=O)/C(=C/c2ccc(-c3ccccc3O)o2)S1	
4.22	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e4094d0>	Fc1ccccc1CN(Cc1nnn[nH]1)c1ccccc1	
4.4	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6df8ece0>	O=C(O)/C=C/c1ccccc1	
2.1	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6db1bc30>	N#CC(C#N)=C(C#N)NC(C#N)=C(C#N)C#N	
2.26	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e8c11c0>	O=C(O)c1cc(Br)cc(Br)c1O	
4.3	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e379700>	c1cc2c(nn1)CCCC2	
13.0	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6d993ae0>	O=C/C(O)=C\[O-]	
8.57	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e580cf0>	COc1cc(Cl)c(N=C2NCCN2)c(Cl)c1	
9.34	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e1060a0>	Nc1ncnc([S-])c1N	
5.02	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e7d9e00>	CCOC(=O)C(C(=O)OCC)n1ccnc1	
9.25	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e3333e0>	CCN(CC)CCC(C)=O	
8.01	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e8c3b50>	CCCCCCCCOC[n+]1ccn(C)c1/C=N/O.[Cl-]	
4.25	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6dafd700>	Nc1ccc(Sc2ccc(N)cc2)cc1	
5.0	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6dabf370>	O=C([O-])[C@@H]1O[C@H](Oc2ccc3ncccc3c2)[C@@H](O)[C@H](O)[C@H]1O	
9.5	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e3face0>	C=CCN(C)CCCNC(=O)/C=N/[O-]	
11.2	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e8ae0a0>	Brc1cccc(Br)c1N(C1=NCCN1)C1CCCC1	
8.55	Novartis	<rdkit.Chem.rdchem.Mol object at 0x7efb6d8b3530>	Brc1ccc(C2CN3C=CSC3=[NH+]2)cc1	5.34
10.2	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6e8206d0>	CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12	
8.26	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6df8d4d0>	CCC(=O)OC(C)CN(C)C	
3.05	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6d81ec00>	C/C(=C/Cl)C(=O)O	
8.7	Chembl	<rdkit.Chem.rdchem.Mol object at 0x7efb6eaa35a0>	COc1ccccc1CN[C@H]1CCCN[C@H]1c1ccccc1	
4.24	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e026e30>	CCNc1ncnc2c1cnn2C	
9.65	DataWarrior	<rdkit.Chem.rdchem.Mol object at 0x7efb6e23d850>	O=S(=O)([O-])c1cc(O)cc2cn[nH]c12	
