ID	pKa	marvin_pKa	marvin_atom	marvin_pKa_type	original_dataset
299	3.39	4.15	2	acidic	['datawarrior']
972	4.18	4.26	2	acidic	['datawarrior']
2562782	8.85	5.69	0	acidic	['chembl25']
2787	3.7	3.54	8	acidic	['datawarrior']
3090	3.28	3.16	8	acidic	['datawarrior']
2784	3.8	3.53	8	acidic	['datawarrior']
3088	3.3	3.16	8	acidic	['datawarrior']
951	4.24	3.5	11	acidic	['datawarrior']
261	3.27	3.18	7	acidic	['datawarrior']
3368210	2.8	4.04	0	acidic	['chembl25']
3391	4.97	3.56	2	acidic	['datawarrior']
263	2.57	2.96	7	acidic	['datawarrior']
1177	2.76	3.12	10	acidic	['datawarrior']
6070	8.31	8.49	15	acidic	['datawarrior']
1737638	3.94	3.24	14	basic	['chembl25']
1465	7.3	7.46	4	acidic	['datawarrior']
553135	7.09	8.82	9	basic	['chembl25']
5333	10.28	11.01	16	basic	['datawarrior']
6437	2.85	3.12	19	acidic	['datawarrior']
6861	10.32	11.59	10	acidic	['datawarrior']
6860	10.24	11.59	10	acidic	['datawarrior']
2826	2.44	2.43	0	acidic	['datawarrior']
2625158	7.7	8.6	17	basic	['chembl25']
2625179	7.5	8.6	15	basic	['chembl25']
2625177	9.1	9.06	15	basic	['chembl25']
2625178	6.4	6.87	15	basic	['chembl25']
2625157	10.0	9.21	17	basic	['chembl25']
299938	4.7	4.31	24	basic	['chembl25']
2460	11.87	10.11	12	acidic	['datawarrior']
272911	9.1	8.27	16	basic	['chembl25']
318781	3.4	3.66	0	acidic	['chembl25']
1776709	6.18	3.78	14	acidic	['chembl25']
1776704	5.47	3.85	14	acidic	['chembl25']
304582	3.51	3.56	0	acidic	['chembl25']
2625183	6.8	7.35	19	basic	['chembl25']
2718624	9.6	9.24	20	basic	['chembl25']
2718633	9.4	9.21	16	basic	['chembl25']
335467	3.44	3.97	0	acidic	['chembl25']
335471	3.54	4.12	0	acidic	['chembl25']
328959	3.44	3.66	0	acidic	['chembl25']
339245	3.46	3.66	0	acidic	['chembl25']
5133	7.87	8.44	4	acidic	['datawarrior']
2448	7.79	7.82	12	basic	['datawarrior']
3345	11.97	10.11	10	acidic	['datawarrior']
6951	8.01	7.84	14	acidic	['datawarrior']
5152	5.13	4.75	15	acidic	['datawarrior']
871119	3.496667	3.84	0	acidic	['chembl25']
6948	9.0	8.87	12	acidic	['datawarrior']
6946	9.3	7.16	8	acidic	['datawarrior']
2708598	9.5	10.39	21	basic	['chembl25']
312541	4.33	3.67	0	acidic	['chembl25']
6291584	3.6	4.01	12	basic	['chembl25']
14672218	6.35	6.15	8	basic	['chembl25']
14672219	5.23	5.53	8	basic	['chembl25']
6291587	3.4	4.01	12	basic	['chembl25']
6291585	3.6	4.01	12	basic	['chembl25']
16539057	8.4	6.46	12	basic	['chembl25']
16539055	8.6	7.8	12	basic	['chembl25']
16539059	8.0	7.4	12	basic	['chembl25']
16537865	8.9	8.41	4	basic	['chembl25']
2174077	8.5	6.52	30	basic	['chembl25']
14669633	10.1	10.13	4	acidic	['chembl25']
14669634	10.4	10.13	4	acidic	['chembl25']
1604	7.95	10.66	9	acidic	['datawarrior']
14669640	5.0	8.76	7	acidic	['chembl25']
14669639	4.5	8.13	7	acidic	['chembl25']
14669638	4.9	8.18	7	acidic	['chembl25']
14669643	5.1	7.25	3	acidic	['chembl25']
14669644	5.0	7.34	3	acidic	['chembl25']
6529	4.44	7.63	5	acidic	['datawarrior']
5285	4.9	8.22	5	acidic	['datawarrior']
6690	4.35	2.24	5	acidic	['datawarrior']
5646	7.7	8.88	11	basic	['datawarrior']
5647	7.7	8.79	11	basic	['datawarrior']
3278	8.7	8.29	7	acidic	['datawarrior']
5649	9.25	9.77	12	basic	['datawarrior']
47	3.0	0.0	3	basic	['datawarrior']
3255	5.2	7.6	2	acidic	['datawarrior']
3268	3.19	4.53	5	acidic	['datawarrior']
2115726	6.5	5.63	2	acidic	['chembl25']
2115718	6.5	5.35	2	acidic	['chembl25']
2115719	6.5	5.63	2	acidic	['chembl25']
2115727	6.5	6.0	2	acidic	['chembl25']
2115723	6.5	6.06	2	acidic	['chembl25']
2115724	6.5	5.94	2	acidic	['chembl25']
2115722	6.5	5.76	2	acidic	['chembl25']
2115698	6.5	6.04	2	acidic	['chembl25']
14995085	6.0	9.47	13	acidic	['chembl25']
14995079	4.1	6.47	2	acidic	['chembl25']
2409	11.22	11.71	2	acidic	['datawarrior']
4818	3.2	6.98	5	basic	['datawarrior']
7768	4.5	8.28	2	acidic	['datawarrior']
2332	5.5	7.65	3	acidic	['datawarrior']
13	5.26	8.24	2	acidic	['datawarrior']
238	11.43	11.8	2	acidic	['datawarrior']
3134	7.6	7.19	4	acidic	['datawarrior']
948	11.13	9.2	2	acidic	['datawarrior']
3303397	7.6	4.87	5	basic	['chembl25']
5643	9.4	9.75	13	basic	['datawarrior']
5644	9.2	9.75	13	basic	['datawarrior']
10869578	2.0	2.92	14	basic	['chembl25']
3303392	6.1	4.71	4	basic	['chembl25']
3303400	7.5	5.71	4	basic	['chembl25']
7316	6.7	8.45	2	acidic	['datawarrior']
5648	4.89	6.98	7	basic	['datawarrior']
10951471	9.0	9.01	14	basic	['chembl25']
10951462	7.6	7.72	14	basic	['chembl25']
2743	7.27	7.32	6	basic	['datawarrior']
981	7.65	8.69	4	acidic	['datawarrior']
27	4.34	4.93	6	acidic	['datawarrior']
2115729	6.5	6.04	2	acidic	['chembl25']
4817	7.53	8.97	14	basic	['datawarrior']
2115728	6.5	6.04	2	acidic	['chembl25']
4816	7.54	9.0	12	basic	['datawarrior']
6415	8.18	9.27	19	basic	['datawarrior']
3741	5.75	6.33	4	acidic	['datawarrior']
1948	7.24	7.68	9	acidic	['datawarrior']
2407	8.6	6.14	2	acidic	['datawarrior']
2365564	9.18	8.73	19	basic	['chembl25']
2365560	7.65	7.57	3	basic	['chembl25']
2365439	7.58	7.44	6	basic	['chembl25']
10936955	6.14	6.9	2	acidic	['chembl25']
3128624	7.9	7.04	16	acidic	['chembl25']
3216075	8.1	8.48	2	acidic	['chembl25']
6316	8.3	8.67	15	acidic	['datawarrior']
91050	5.6	6.39	12	acidic	['chembl25']
1251202	8.183333	8.67	12	acidic	['chembl25']
1178	9.48	8.33	9	acidic	['datawarrior']
3933	9.91	8.4	2	acidic	['datawarrior']
1111	8.79	9.6	2	acidic	['datawarrior']
1753306	8.75	7.65	15	basic	['chembl25']
1754106	6.89	9.89	7	basic	['chembl25']
1753302	7.1	9.17	14	basic	['chembl25']
1753304	7.71	7.62	14	basic	['chembl25']
1754100	8.54	9.67	7	basic	['chembl25']
1754129	8.85	10.39	14	basic	['chembl25']
2211956	11.5	9.54	2	acidic	['chembl25']
3932	11.9	9.32	2	acidic	['datawarrior']
6030	3.5	2.88	13	acidic	['datawarrior']
1218	6.13	7.43	4	acidic	['datawarrior']
6372	8.71	9.05	15	basic	['datawarrior']
2836	4.16	4.14	2	acidic	['datawarrior']
16	5.83	5.67	2	acidic	['datawarrior']
1477	4.54	4.29	2	acidic	['datawarrior']
2777	6.35	7.2	2	acidic	['datawarrior']
7143	6.8	9.47	2	acidic	['datawarrior']
7488	4.57	6.76	2	acidic	['datawarrior']
372	5.02	4.33	2	acidic	['datawarrior']
1953567	7.92	9.12	0	acidic	['chembl25']
161	7.98	7.82	7	basic	['datawarrior']
4733	3.69	4.27	2	acidic	['datawarrior']
7241	7.1	7.5	3	acidic	['datawarrior']
1435	8.26	7.78	7	acidic	['datawarrior']
6287	6.0	6.61	0	acidic	['datawarrior']
1416	7.4	7.96	8	acidic	['datawarrior']
1407	7.4	7.86	8	acidic	['datawarrior']
14606535	5.715	6.97	0	acidic	['chembl25']
795888	7.565	7.32	0	acidic	['datawarrior', 'chembl25']
1410	6.6	6.69	9	acidic	['datawarrior']
14669657	11.4	9.58	8	acidic	['chembl25']
14669655	10.9	9.53	8	acidic	['chembl25']
14669641	5.0	8.82	8	acidic	['chembl25']
1420	6.61	6.9	4	acidic	['datawarrior']
2776	8.86	8.94	7	acidic	['datawarrior']
4253	4.56	4.16	2	acidic	['datawarrior']
801816	8.33	8.4	0	acidic	['datawarrior', 'chembl25']
279	3.73	3.87	5	basic	['datawarrior']
4542	3.7	4.23	2	acidic	['datawarrior']
1179	4.25	2.63	8	basic	['datawarrior']
286	4.63	3.19	7	basic	['datawarrior']
3066	6.95	7.72	6	acidic	['datawarrior']
3792	8.8	9.83	10	acidic	['datawarrior']
4327	4.9	6.97	5	acidic	['datawarrior']
676	5.3	8.75	5	acidic	['datawarrior']
3379	7.77	7.43	0	acidic	['datawarrior']
1079	5.43	7.15	10	acidic	['datawarrior']
2560	3.7	3.64	12	basic	['datawarrior']
3375	7.52	7.26	0	acidic	['datawarrior']
1101669	5.15	5.26	12	acidic	['datawarrior', 'chembl25']
16560832	7.12	6.74	0	acidic	['chembl25']
1071041	6.23	7.73	13	acidic	['datawarrior', 'chembl25']
1071040	8.67	7.29	14	acidic	['datawarrior', 'chembl25']
7015	5.73	9.39	9	acidic	['datawarrior']
5087	8.2	11.61	8	acidic	['datawarrior']
5171	5.91	8.54	8	acidic	['datawarrior']
4495	4.95	4.94	1	acidic	['datawarrior']
5748	10.71	10.47	10	acidic	['datawarrior']
2384154	8.3	6.99	3	acidic	['chembl25']
2384153	8.9	6.99	3	acidic	['chembl25']
12184307	5.3	6.09	9	acidic	['chembl25']
12184284	5.9	7.47	12	acidic	['chembl25']
6166	7.78	7.85	7	acidic	['datawarrior']
16663779	5.1	6.62	8	acidic	['chembl25']
4696	3.9	3.64	7	acidic	['datawarrior']
1433336	8.24	7.83	5	acidic	['chembl25']
1433334	8.3	7.85	5	acidic	['chembl25']
1433333	8.61	7.97	10	acidic	['chembl25']
1433330	8.33	7.85	5	acidic	['datawarrior', 'chembl25']
1433343	8.38	7.94	5	acidic	['chembl25']
1433342	8.41	7.96	5	acidic	['chembl25']
1433341	8.73	8.09	5	acidic	['chembl25']
1433338	8.85	7.96	5	acidic	['chembl25']
5620	3.5	3.4	3	acidic	['datawarrior']
5431	7.63	7.78	3	acidic	['datawarrior']
6164	7.54	7.66	3	acidic	['datawarrior']
2208	4.85	3.91	3	acidic	['datawarrior']
1433318	8.5	7.85	10	acidic	['chembl25']
1433317	8.225	7.87	10	acidic	['datawarrior', 'chembl25']
1433316	8.9	8.0	10	acidic	['chembl25']
1433319	8.25	7.76	10	acidic	['chembl25']
1433313	8.66	7.87	3	acidic	['datawarrior', 'chembl25']
16663704	5.3	6.57	13	acidic	['chembl25']
2248	6.91	6.48	8	basic	['datawarrior']
3637	7.17	6.88	7	basic	['datawarrior']
790	6.16	6.51	6	basic	['datawarrior']
1404388	6.3	5.85	14	basic	['chembl25']
1404483	7.2	6.2	13	basic	['chembl25']
7982321	7.5	8.11	17	basic	['chembl25']
7982324	7.5	7.93	17	basic	['chembl25']
7982325	7.4	8.64	17	basic	['chembl25']
1404362	7.3	6.23	7	basic	['chembl25']
2565	6.09	7.84	8	acidic	['datawarrior']
2564	7.38	9.31	8	acidic	['datawarrior']
3495	2.23	2.0	2	acidic	['datawarrior']
544	2.05	2.0	2	acidic	['datawarrior']
16560805	2.1	2.0	0	acidic	['datawarrior', 'chembl25']
3781	8.295	7.44	10	acidic	['datawarrior']
3100309	9.01	9.0	7	acidic	['chembl25']
3100311	9.35	9.41	5	acidic	['chembl25']
6025	6.2	7.03	3	acidic	['datawarrior']
16560817	5.23	4.81	4	acidic	['chembl25']
16560802	2.34	2.42	3	acidic	['chembl25']
6713	7.7	7.32	4	acidic	['datawarrior']
16599810	5.75	6.43	2	acidic	['chembl25']
5298	5.72	9.02	2	acidic	['datawarrior']
3466	4.9	6.38	3	acidic	['datawarrior']
3300107	7.5	8.12	17	acidic	['chembl25']
14559497	8.0	8.43	15	acidic	['chembl25']
14559496	8.0	8.45	15	acidic	['chembl25']
14620942	7.7	8.08	14	acidic	['chembl25']
14608219	8.2	8.45	14	acidic	['chembl25']
2371	5.1	6.75	5	acidic	['datawarrior']
16560815	5.73	8.34	2	acidic	['chembl25']
16560816	6.5	9.49	2	acidic	['chembl25']
2002425	5.8	7.96	5	acidic	['chembl25']
16560813	6.19	5.98	4	acidic	['chembl25']
16588667	9.3	7.81	0	acidic	['chembl25']
12715164	6.68	5.79	0	acidic	['datawarrior', 'chembl25']
622825	9.6	7.91	0	acidic	['chembl25']
691992	5.4	7.05	0	acidic	['chembl25']
6364936	7.33	5.32	0	acidic	['chembl25']
6364935	7.6	5.91	0	acidic	['chembl25']
1076	9.67	10.22	6	acidic	['datawarrior']
1224	8.25	9.39	3	acidic	['datawarrior']
2623130	8.7	6.84	0	acidic	['chembl25']
2062699	7.965	8.38	11	basic	['chembl25']
10951461	7.4	7.51	13	basic	['chembl25']
2062666	7.89	7.03	9	basic	['chembl25']
889426	8.0	7.17	6	acidic	['chembl25']
2078	6.95	9.7	3	acidic	['datawarrior']
1099296	6.94	6.07	13	acidic	['chembl25']
2057	7.01	9.49	1	acidic	['datawarrior']
2562783	5.85	4.3	13	acidic	['chembl25']
6356	7.6	6.65	4	acidic	['datawarrior']
952	2.07	3.2	10	acidic	['datawarrior']
3740	2.01	4.01	4	acidic	['datawarrior']
1423	5.96	9.89	7	acidic	['datawarrior']
1457	6.72	10.09	7	acidic	['datawarrior']
2070927	4.91	7.41	10	basic	['chembl25']
2070938	5.39	9.35	9	basic	['chembl25']
2070935	4.87	7.17	9	basic	['chembl25']
1781335	8.29	8.91	24	basic	['chembl25']
5508	8.27	8.72	17	acidic	['datawarrior']
3257	8.27	9.14	12	acidic	['datawarrior']
5504	9.75	9.11	16	acidic	['datawarrior']
1088	11.4	7.54	4	acidic	['datawarrior']
1168	4.01	7.51	1	acidic	['datawarrior']
12699345	7.6	8.08	4	basic	['chembl25']
12699342	10.1	8.62	20	basic	['chembl25']
12699344	8.1	8.34	20	basic	['chembl25']
3134912	10.2	9.55	0	acidic	['chembl25']
5509	7.82	9.12	11	acidic	['datawarrior']
43398	6.85	6.61	0	acidic	['chembl25']
5506	7.39	6.5	14	acidic	['datawarrior']
5505	9.09	9.13	12	acidic	['datawarrior']
5507	8.85	8.27	14	acidic	['datawarrior']
767658	4.0	5.68	0	acidic	['chembl25']
762222	5.7	6.41	0	acidic	['chembl25']
772167	7.3	7.46	0	acidic	['chembl25']
14621812	7.885	9.3	9	acidic	['datawarrior', 'chembl25']
13879537	6.5	10.4	14	acidic	['chembl25']
16560819	5.36	6.46	12	acidic	['chembl25']
1819457	8.42	9.12	12	acidic	['chembl25']
14679775	3.8	6.66	0	acidic	['chembl25']
14679774	3.8	7.23	0	acidic	['chembl25']
1307799	5.8	6.73	4	acidic	['chembl25']
14679773	3.7	6.63	0	acidic	['chembl25']
970	4.87	5.29	8	acidic	['datawarrior']
1455	7.64	9.13	9	acidic	['datawarrior']
5974	10.13	11.86	17	acidic	['datawarrior']
182	7.75	10.47	3	acidic	['datawarrior']
1415	6.32	10.19	9	acidic	['datawarrior']
148	5.73	6.13	7	acidic	['datawarrior']
1456	8.285	9.63	4	acidic	['datawarrior']
180782	7.1	8.51	6	acidic	['chembl25']
3248	7.63	7.91	11	acidic	['datawarrior']
3247	6.9	8.04	11	acidic	['datawarrior']
979	6.18	7.83	11	acidic	['datawarrior']
3249	10.0	10.79	4	acidic	['datawarrior']
1483	11.52	8.81	7	acidic	['datawarrior']
2824	5.9	6.86	0	acidic	['datawarrior']
5104	9.3	9.7	3	acidic	['datawarrior']
14620941	9.3	9.7	13	acidic	['chembl25']
6210	6.6	6.78	3	acidic	['datawarrior']
1921210	6.74	7.08	10	basic	['chembl25']
5503	7.8	7.27	16	acidic	['datawarrior']
5931	6.8	7.21	21	acidic	['datawarrior']
6428	6.84	7.21	16	acidic	['datawarrior']
6430	7.02	7.23	20	acidic	['datawarrior']
12163915	10.4	8.58	11	basic	['chembl25']
6062	11.18	10.49	4	acidic	['datawarrior']
885902	8.8	9.44	4	basic	['chembl25']
2062570	8.7	9.32	4	basic	['chembl25']
473253	8.22	8.89	3	basic	['chembl25']
5331	3.9	3.74	5	basic	['datawarrior']
2500	4.44	4.22	4	basic	['datawarrior']
5652	8.84	8.48	15	basic	['datawarrior']
6024	9.06	8.28	11	basic	['datawarrior']
2744	9.93	9.1	6	basic	['datawarrior']
3929	8.92	9.05	4	basic	['datawarrior']
2054	10.85	9.4	3	basic	['datawarrior']
2056	10.56	9.3	7	basic	['datawarrior']
849	5.93	5.59	7	basic	['datawarrior']
841	5.72	5.56	9	basic	['datawarrior']
848	6.04	5.72	11	basic	['datawarrior']
4517	5.83	5.59	6	basic	['datawarrior']
4503	5.7	5.56	8	basic	['datawarrior']
4512	6.01	5.72	10	basic	['datawarrior']
1845945	8.3	7.85	4	basic	['chembl25']
1845940	8.2	5.95	4	basic	['chembl25']
4509	4.53	5.0	4	basic	['datawarrior']
1195	11.48	10.81	5	basic	['datawarrior']
1196	11.17	10.81	5	basic	['datawarrior']
1765	5.71	5.57	5	basic	['datawarrior']
1767	5.57	5.55	7	basic	['datawarrior']
1759	5.9	5.7	9	basic	['datawarrior']
2511098	7.76	8.44	3	basic	['datawarrior', 'chembl25']
679	7.75	7.76	8	basic	['datawarrior']
3064	7.18	7.19	5	basic	['datawarrior']
1845946	8.3	7.09	3	basic	['chembl25']
1845941	8.2	5.17	3	basic	['chembl25']
868069	8.9	9.06	3	basic	['chembl25']
7741	2.82	2.04	2	acidic	['datawarrior']
7715	9.04	9.25	3	basic	['datawarrior']
1766	4.09	4.2	3	basic	['datawarrior']
1921220	7.75	7.44	6	basic	['chembl25']
7984145	9.535	9.97	3	acidic	['datawarrior', 'chembl25']
3109	5.37	5.27	4	basic	['datawarrior']
3115	5.38	5.45	6	basic	['datawarrior']
3099	5.68	5.46	8	basic	['datawarrior']
1092	5.29	5.33	8	basic	['datawarrior']
3930	10.24	9.86	4	basic	['datawarrior']
1157	9.48	7.99	3	acidic	['datawarrior']
5751	6.1	5.89	11	basic	['datawarrior']
6417	5.49	5.72	18	basic	['datawarrior']
6431	4.1	4.66	18	basic	['datawarrior']
5320	4.01	5.36	15	basic	['datawarrior']
1198	10.16	9.87	5	basic	['datawarrior']
2053	10.87	10.49	5	basic	['datawarrior']
1158	9.48	7.99	3	acidic	['datawarrior']
15219704	6.5	7.57	17	acidic	['chembl25']
15219705	3.7	5.92	20	acidic	['chembl25']
7834	6.38	6.0	3	basic	['datawarrior']
5465	5.7	2.79	7	basic	['datawarrior']
4236	9.77	9.86	0	acidic	['datawarrior']
2760	9.82	9.47	0	acidic	['datawarrior']
4268	9.66	10.31	0	acidic	['datawarrior']
2763	9.83	9.37	0	acidic	['datawarrior']
2761	9.92	9.92	0	acidic	['datawarrior']
284	4.66	4.7	3	basic	['datawarrior']
280	5.0	4.73	5	basic	['datawarrior']
287	5.41	4.99	7	basic	['datawarrior']
3857	5.44	5.41	7	basic	['datawarrior']
678	10.7	10.4	0	acidic	['datawarrior']
1779	9.8	6.12	4	acidic	['datawarrior']
4329	10.7	8.0	0	acidic	['datawarrior']
16560798	8.18	5.39	3	acidic	['chembl25']
1540	10.53	11.51	8	acidic	['datawarrior']
4326	10.7	11.78	8	acidic	['datawarrior']
7670	8.24	6.48	6	acidic	['datawarrior']
7534	10.7	10.83	0	acidic	['datawarrior']
12542617	8.25	7.88	0	acidic	['chembl25']
1778	10.54	6.67	9	acidic	['datawarrior']
1123531	10.7	7.01	0	acidic	['chembl25']
1221	10.85	6.89	11	acidic	['datawarrior']
12542608	9.25	6.92	0	acidic	['chembl25']
240	10.835	7.52	7	acidic	['datawarrior']
14624579	8.6	6.93	0	acidic	['chembl25']
14624678	7.64	5.29	0	acidic	['datawarrior', 'chembl25']
577528	9.45	5.59	0	acidic	['chembl25']
1105759	8.05	5.21	0	acidic	['chembl25']
1106981	8.0	4.92	0	acidic	['chembl25']
1111584	8.03	4.57	0	acidic	['chembl25']
1127077	7.94	4.69	0	acidic	['chembl25']
577533	8.41	5.53	0	acidic	['chembl25']
3133	2.58	4.91	7	basic	['datawarrior']
5525	4.15	5.36	13	basic	['datawarrior']
5524	3.92	5.36	13	basic	['datawarrior']
3301429	7.8	5.99	7	basic	['chembl25']
16614257	6.74	5.78	0	acidic	['chembl25']
16614262	6.95	5.81	0	acidic	['chembl25']
2819	6.6	6.79	4	acidic	['datawarrior']
817013	5.0	4.98	0	acidic	['chembl25']
820433	5.7	5.49	0	acidic	['chembl25']
820428	6.2	5.99	0	acidic	['chembl25']
1453	6.12	5.86	4	acidic	['datawarrior']
2461308	6.975	6.47	0	acidic	['datawarrior', 'chembl25']
16560828	7.19	7.74	0	acidic	['chembl25']
16560829	7.05	7.62	0	acidic	['chembl25']
12165759	7.12	7.56	0	acidic	['chembl25']
1690452	8.72	9.44	16	acidic	['chembl25']
2815	8.01	8.22	8	acidic	['datawarrior']
1454	7.7	7.75	9	acidic	['datawarrior']
822640	7.0	6.83	0	acidic	['chembl25']
2814	8.07	8.06	8	acidic	['datawarrior']
1173	5.86	6.55	0	acidic	['datawarrior']
1690451	9.22	9.2	9	acidic	['chembl25']
1690450	8.66	9.01	9	acidic	['chembl25']
1690456	8.76	9.58	16	acidic	['chembl25']
3873	8.61	8.7	0	acidic	['datawarrior']
247	6.5	6.54	0	acidic	['datawarrior']
2115530	7.86	9.19	0	acidic	['datawarrior', 'chembl25']
797028	9.485	9.89	0	acidic	['datawarrior', 'chembl25']
16614259	8.42	7.09	0	acidic	['chembl25']
1737616	9.24	9.09	0	acidic	['datawarrior', 'chembl25']
611322	8.6	8.28	15	acidic	['chembl25']
2818	7.77	7.71	4	acidic	['datawarrior']
2813	8.58	8.35	8	acidic	['datawarrior']
959	8.64	8.6	10	acidic	['datawarrior']
1737533	9.316667	8.96	0	acidic	['datawarrior', 'chembl25']
805537	7.85	7.44	0	acidic	['datawarrior', 'chembl25']
2556728	9.885	9.23	0	acidic	['datawarrior', 'chembl25']
16614260	7.7	7.1	0	acidic	['chembl25']
43	9.32	9.1	7	acidic	['datawarrior']
7037	8.44	7.91	0	acidic	['datawarrior']
5922	7.2	7.4	21	acidic	['datawarrior']
298	6.04	9.85	4	acidic	['datawarrior']
6952	10.47	9.91	13	acidic	['datawarrior']
1690426	9.4	9.45	10	acidic	['chembl25']
2012	10.05	9.46	0	acidic	['datawarrior']
1690449	9.34	9.75	13	acidic	['chembl25']
1119214	8.8	9.25	0	acidic	['chembl25']
1953	10.29	10.39	0	acidic	['datawarrior']
3744	10.33	10.39	0	acidic	['datawarrior']
5994	9.51	9.92	0	acidic	['datawarrior']
968	9.2	9.78	11	acidic	['datawarrior']
962	9.31	9.78	11	acidic	['datawarrior']
965	9.23	9.78	11	acidic	['datawarrior']
1690455	9.63	9.79	12	acidic	['chembl25']
7145	9.92	9.78	0	acidic	['datawarrior']
960	9.09	9.77	11	acidic	['datawarrior']
1690454	9.41	9.77	13	acidic	['chembl25']
7147	9.28	9.75	0	acidic	['datawarrior']
6292	9.38	9.75	0	acidic	['datawarrior']
969	8.94	9.72	11	acidic	['datawarrior']
964	8.69	9.7	11	acidic	['datawarrior']
967	8.98	9.72	11	acidic	['datawarrior']
1690447	9.35	9.66	14	acidic	['chembl25']
1737596	9.5	9.78	0	acidic	['datawarrior', 'chembl25']
1690453	8.63	9.61	8	acidic	['chembl25']
3973	11.74	11.89	0	acidic	['datawarrior']
1137370	4.88	5.3	0	acidic	['chembl25']
3262	9.59	9.83	0	acidic	['datawarrior']
40	8.99	8.88	6	acidic	['datawarrior']
2556727	8.9	9.1	0	acidic	['chembl25']
38	8.96	8.79	6	acidic	['datawarrior']
2820	7.71	7.35	6	acidic	['datawarrior']
296	7.76	10.63	6	acidic	['datawarrior']
2556729	9.29	8.57	0	acidic	['chembl25']
39	9.02	8.9	6	acidic	['datawarrior']
804277	7.3	8.49	0	acidic	['chembl25']
2019	8.65	8.79	0	acidic	['datawarrior']
1690458	9.16	9.5	12	acidic	['chembl25']
5990	9.58	9.0	10	acidic	['datawarrior']
3725	8.64	9.49	0	acidic	['datawarrior']
1120310	8.6	9.63	0	acidic	['chembl25']
1954	10.2	10.37	0	acidic	['datawarrior']
3746	10.46	10.38	0	acidic	['datawarrior']
7177	10.88	9.99	0	acidic	['datawarrior']
2013	8.6	8.2	0	acidic	['datawarrior']
1690448	9.17	9.71	11	acidic	['chembl25']
7146	9.88	9.56	0	acidic	['datawarrior']
1690446	9.29	9.5	14	acidic	['chembl25']
1690457	10.13	9.17	15	acidic	['chembl25']
3745	9.44	9.6	0	acidic	['datawarrior']
3849	8.65	9.02	0	acidic	['datawarrior']
2059	8.77	8.15	8	acidic	['datawarrior']
2461307	9.9675	10.01	0	acidic	['datawarrior', 'chembl25']
5502	7.55	9.08	0	acidic	['datawarrior']
817018	9.945	9.69	0	acidic	['datawarrior', 'chembl25']
2333	7.5	9.2	10	acidic	['datawarrior']
37	8.4	8.15	4	acidic	['datawarrior']
2461309	8.676667	7.97	0	acidic	['datawarrior', 'chembl25']
2556730	8.77	8.44	0	acidic	['datawarrior', 'chembl25']
36	8.4	8.4	4	acidic	['datawarrior']
806854	7.8	8.21	0	acidic	['chembl25']
11	10.445	9.34	4	acidic	['datawarrior']
16560830	9.06	9.18	0	acidic	['chembl25']
7838	10.46	8.13	0	acidic	['datawarrior']
3871	10.01	9.62	0	acidic	['datawarrior']
297	9.4	8.69	4	acidic	['datawarrior']
3877	9.1	11.67	0	acidic	['datawarrior']
7841	8.23	10.9	0	acidic	['datawarrior']
7831	6.78	8.33	0	acidic	['datawarrior']
154	9.545	8.11	0	acidic	['datawarrior']
7317	7.75	4.42	5	acidic	['datawarrior']
7186	11.35	10.36	0	acidic	['datawarrior']
4050	8.95	11.49	0	acidic	['datawarrior']
3874	11.99	8.37	0	acidic	['datawarrior']
6732	8.72	5.69	5	acidic	['datawarrior']
4051	3.9	6.81	10	acidic	['datawarrior']
4052	4.18	6.85	10	acidic	['datawarrior']
4054	3.97	6.77	8	acidic	['datawarrior']
2566	3.97	6.75	11	acidic	['datawarrior']
4053	4.15	6.75	8	acidic	['datawarrior']
2093	4.6	6.89	0	acidic	['datawarrior']
5700	10.72	10.24	2	acidic	['datawarrior']
6148	10.24	11.08	7	acidic	['datawarrior']
6145	9.96	11.07	9	acidic	['datawarrior']
5125	10.42	11.09	7	acidic	['datawarrior']
5736	9.51	10.98	8	acidic	['datawarrior']
5737	9.26	10.97	9	acidic	['datawarrior']
6140	9.96	10.99	8	acidic	['datawarrior']
6147	10.25	11.07	7	acidic	['datawarrior']
6143	10.1	11.06	9	acidic	['datawarrior']
5124	10.85	11.07	7	acidic	['datawarrior']
5122	10.76	11.11	9	acidic	['datawarrior']
5123	10.49	11.1	9	acidic	['datawarrior']
7055	10.86	11.12	2	acidic	['datawarrior']
218	2.97	2.0	2	acidic	['datawarrior']
1661	2.95	2.03	2	acidic	['datawarrior']
7320	11.05	8.81	3	acidic	['datawarrior']
1662	10.8	11.7	7	acidic	['datawarrior']
1655	10.8	11.48	6	acidic	['datawarrior']
1649	10.03	11.47	4	acidic	['datawarrior']
3760	7.495	8.68	3	acidic	['datawarrior']
16560818	3.58	6.27	2	acidic	['chembl25']
6011	10.43	9.7	3	acidic	['datawarrior']
6012	9.84	9.72	3	acidic	['datawarrior']
2006	10.24	9.77	3	acidic	['datawarrior']
2061	6.33	3.58	3	acidic	['datawarrior']
1965	8.9	9.79	3	acidic	['datawarrior']
132	11.19	10.07	2	acidic	['datawarrior']
7307	3.85	6.61	3	acidic	['datawarrior']
