pKa	marvin_pKa	marvin_atom	marvin_pKa_type	original_dataset	SMILES
9.35	9.88	4	basic	['datawarrior']	N[C@H]1CCCC[C@@H]1O
9.28	9.88	4	basic	['datawarrior']	N[C@H]1CCC[C@@H]1O
10.1	10.07	6	basic	['datawarrior']	N[C@H]1CCC[C@H](O)C1
9.21	9.54	0	basic	['datawarrior']	N[C@H]1CCc2ccccc21
8.5	9.62	0	basic	['chembl25']	N[C@H]1C[C@@H]1c1ccccc1
7.2	8.19	0	basic	['chembl25']	N[C@H]1C[C@@]1(F)c1ccccc1
7.0	8.19	0	basic	['chembl25']	N[C@H]1C[C@]1(F)c1ccc(C(F)(F)F)cc1
7.19	8.19	0	basic	['chembl25']	N[C@H]1C[C@]1(F)c1ccc(Cl)cc1
7.31	8.2	0	basic	['chembl25']	N[C@H]1C[C@]1(F)c1ccc(F)cc1
7.35	8.19	0	basic	['chembl25']	N[C@H]1C[C@]1(F)c1ccccc1
5.8	7.95	0	basic	['chembl25']	N[C@]1(c2ccccc2)C[C@]1(F)c1ccccc1
3.55	7.21	12	acidic	['datawarrior']	Nc1[nH]c(=O)[n+]([C@@H]2C[C@@H](O)[C@H](CO)O2)cc1CO
7.11	6.74	0	acidic	['datawarrior']	Nc1[nH]c(S)[nH+]c(=O)c1C1=CCCCC1
2.21	4.42	2	basic	['datawarrior']	Nc1[nH]c[nH+]c(=S)c1N
4.3	3.81	6	acidic	['chembl25']	Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1
2.49	2.87	8	basic	['datawarrior']	Nc1cc(Br)cc(Br)c1
9.0	9.51	7	acidic	['datawarrior']	Nc1cc(O)[nH]c1O
9.5	9.5	13	basic	['datawarrior']	Nc1cc(O)n(CCCCC(N)C(=O)O)c1O
6.0	9.5	13	basic	['datawarrior']	Nc1cc(O)n(CCCCC([NH3+])C(=O)O)c1O
9.15	9.69	17	acidic	['chembl25']	Nc1cc(S(N)(=O)=O)ccc1S(=O)(=O)CCCO
9.5	9.68	16	acidic	['chembl25']	Nc1cc(S(N)(=O)=O)ccc1S(=O)(=O)CCO
3.05	3.74	4	basic	['datawarrior']	Nc1cc2c(cc1Br)CCCC2
4.38	4.28	0	basic	['datawarrior']	Nc1ccc(-c2ccccc2)cc1
3.51	3.12	18	basic	['datawarrior']	Nc1ccc(-c2cnc(-c3ccc(Br)cc3)o2)cc1
3.52	3.11	18	basic	['datawarrior']	Nc1ccc(-c2cnc(-c3ccc(Cl)cc3)o2)cc1
3.68	3.15	17	basic	['datawarrior']	Nc1ccc(-c2cnc(-c3ccccc3)o2)cc1
3.0	3.2	15	basic	['datawarrior']	Nc1ccc(-c2nc3ccccc3s2)cc1
2.8	2.86	18	basic	['datawarrior']	Nc1ccc(-c2ncc(-c3ccc(Br)cc3)o2)cc1
2.87	2.85	18	basic	['datawarrior']	Nc1ccc(-c2ncc(-c3ccc(Cl)cc3)o2)cc1
3.01	2.89	17	basic	['datawarrior']	Nc1ccc(-c2ncc(-c3ccccc3)o2)cc1
3.79	3.82	7	basic	['datawarrior']	Nc1ccc(Br)cc1
2.3	2.72	4	basic	['datawarrior']	Nc1ccc(Br)cc1Br
3.905	3.81	7	acidic	['chembl25']	Nc1ccc(C(=O)O)c(Cl)c1
4.13	4.01	7	acidic	['chembl25']	Nc1ccc(C(=O)O)c(F)c1
4.275	4.61	10	acidic	['chembl25']	Nc1ccc(C(=O)O)cc1Br
4.34	4.58	17	acidic	['chembl25']	Nc1ccc(C(=O)O)cc1C(=O)c1ccccc1
4.35	4.57	10	acidic	['chembl25']	Nc1ccc(C(=O)O)cc1Cl
4.35	4.43	10	acidic	['chembl25']	Nc1ccc(C(=O)O)cc1F
4.34	4.61	10	acidic	['chembl25']	Nc1ccc(C(=O)O)cc1I
2.24	3.07	0	basic	['chembl25']	Nc1ccc(C(=O)c2ccccc2)cc1
2.57	3.59	0	basic	['chembl25']	Nc1ccc(C(F)(F)F)cc1
3.4	3.27	10	basic	['datawarrior']	Nc1ccc(Cl)c2ccccc12
3.975	3.49	0	basic	['datawarrior', 'chembl25']	Nc1ccc(Cl)cc1
4.3	3.6	8	basic	['datawarrior']	Nc1ccc(Cl)cc1N
4.645	3.8	0	basic	['datawarrior', 'chembl25']	Nc1ccc(F)cc1
3.79	3.86	7	basic	['datawarrior']	Nc1ccc(I)cc1
5.8	6.83	5	basic	['chembl25']	Nc1ccc(N2CCc3ccccc3C2)nc1
2.82	3.05	14	basic	['datawarrior']	Nc1ccc(N=Nc2ccccc2)cc1
7.6	8.9	13	acidic	['datawarrior']	Nc1ccc(S(=O)(=O)N=c2[nH]cccc2O)cc1
6.5	7.55	9	acidic	['datawarrior']	Nc1ccc(S(=O)(=O)N=c2[nH]cco2)cc1
6.95	9.39	14	acidic	['datawarrior']	Nc1ccc(S(=O)(=O)N=c2[nH]ccs2)c(Cl)c1
7.243333	9.4	12	acidic	['datawarrior', 'chembl25']	Nc1ccc(S(=O)(=O)N=c2[nH]ccs2)cc1
5.85	9.39	9	acidic	['datawarrior']	Nc1ccc(S(=O)(=O)N=c2[nH]ccs2)cc1N=Nc1ccccc1
3.46	3.93	9	acidic	['datawarrior']	Nc1ccc(S(=O)(=O)N=c2[nH]ncs2)cc1
6.17	8.19	8	basic	['datawarrior']	Nc1ccc(S(=O)(=O)N=c2cc[nH]cn2)cc1
8.47	11.04	8	acidic	['datawarrior']	Nc1ccc(S(=O)(=O)N=c2ccc(N)c[nH]2)cc1
7.5	9.78	8	acidic	['datawarrior']	Nc1ccc(S(=O)(=O)N=c2ccc(O)c[nH]2)cc1
8.535	11.61	16	acidic	['datawarrior', 'chembl25']	Nc1ccc(S(=O)(=O)N=c2cccc[nH]2)cc1
7.06	5.83	8	acidic	['datawarrior']	Nc1ccc(S(=O)(=O)N=c2cccn[nH]2)cc1
6.04	9.03	8	acidic	['datawarrior']	Nc1ccc(S(=O)(=O)N=c2cncc[nH]2)cc1
6.442	8.54	12	acidic	['datawarrior', 'chembl25']	Nc1ccc(S(=O)(=O)N=c2nccc[nH]2)cc1
3.6	3.55	18	acidic	['chembl25']	Nc1ccc(S(=O)(=O)c2ccc(C(=O)O)cc2)cc1
5.0	3.43	10	basic	['datawarrior']	Nc1ccc2[nH]c(=O)[nH]c2c1
7.2	7.68	0	basic	['datawarrior']	Nc1ccc2[nH]c(CCc3ccccc3)nc2c1
6.4	7.38	0	basic	['datawarrior']	Nc1ccc2[nH]c(Cc3ccccc3)nc2c1
6.11	7.29	0	basic	['datawarrior']	Nc1ccc2[nH]cnc2c1
5.15	3.42	9	basic	['datawarrior']	Nc1ccc2[nH]ncc2c1
6.74	6.27	8	basic	['datawarrior']	Nc1ccc2c(Cl)c3ccccc3nc2c1
4.67	4.33	0	basic	['datawarrior']	Nc1ccc2c(c1)-c1c(ccc3ccccc13)C2
4.68	4.34	0	basic	['datawarrior']	Nc1ccc2c(c1)-c1ccccc1C2
5.35	4.98	0	basic	['datawarrior']	Nc1ccc2c(c1)CCC2
5.2	4.99	0	basic	['datawarrior']	Nc1ccc2c(c1)CCCC2
3.54	3.93	14	basic	['datawarrior']	Nc1ccc2c(c1)Cc1c(F)cccc1-2
3.05	3.77	4	basic	['datawarrior']	Nc1ccc2c(c1Br)CCCC2
4.355	3.25	9	basic	['datawarrior']	Nc1ccc2c[nH]nc2c1
7.42	6.87	0	basic	['datawarrior']	Nc1ccc2cc3c(ccc4ccccc43)nc2c1
6.95	6.31	8	basic	['datawarrior']	Nc1ccc2cc3cc(Cl)ccc3nc2c1
7.26	6.43	6	basic	['datawarrior']	Nc1ccc2cc3ccc(Cl)cc3nc2c1
9.65	8.32	0	basic	['datawarrior']	Nc1ccc2cc3ccc(N)cc3nc2c1
6.72	6.09	0	basic	['datawarrior']	Nc1ccc2cc3ccc4ccccc4c3nc2c1
8.04	7.25	0	basic	['datawarrior']	Nc1ccc2cc3ccccc3nc2c1
6.65	6.48	0	basic	['datawarrior']	Nc1ccc2cccnc2c1
4.85	4.72	10	basic	['datawarrior']	Nc1ccc2ccnnc2c1
6.88	6.25	0	basic	['datawarrior']	Nc1ccc2cnc3ccccc3c2c1
7.17	7.58	0	basic	['datawarrior']	Nc1ccc2cnccc2c1
4.6	4.5	5	basic	['datawarrior']	Nc1ccc2cncnc2c1
4.52	3.82	13	basic	['datawarrior']	Nc1ccc2nc3ccccc3nc2c1
2.95	3.62	10	basic	['datawarrior']	Nc1ccc2nccnc2c1
3.29	3.22	10	basic	['datawarrior']	Nc1ccc2ncncc2c1
6.68	3.65	1	basic	['datawarrior']	Nc1ccc2nnc3ccccc3c2c1
5.04	5.58	1	basic	['datawarrior']	Nc1ccc2nnccc2c1
4.28	4.34	0	basic	['datawarrior']	Nc1cccc(-c2ccccc2)c1
3.4	3.6	14	basic	['datawarrior']	Nc1cccc(-c2nc3ccccc3s2)c1
3.41	3.58	6	basic	['datawarrior']	Nc1cccc(Br)c1
3.49	3.23	0	basic	['chembl25']	Nc1cccc(C(F)(F)F)c1
3.59	3.47	6	basic	['datawarrior']	Nc1cccc(Cl)c1
3.495	3.22	0	basic	['datawarrior', 'chembl25']	Nc1cccc(F)c1
3.59	3.63	6	basic	['datawarrior']	Nc1cccc(I)c1
7.58	3.58	0	basic	['chembl25']	Nc1cccc(N=c2c3ccccc3[nH]c3ccccc23)c1
8.6	6.49	0	basic	['datawarrior']	Nc1cccc2[nH]c(Cc3ccccc3)nc12
3.29	2.92	8	basic	['datawarrior']	Nc1cccc2[nH]ncc12
4.5	4.46	0	basic	['datawarrior']	Nc1cccc2c1CCCC2
3.05	2.44	7	basic	['datawarrior']	Nc1cccc2c[nH]nc12
4.4	5.62	0	basic	['datawarrior']	Nc1cccc2cc3ccccc3nc12
3.92	4.13	0	basic	['datawarrior']	Nc1cccc2ccccc12
4.01	4.18	0	basic	['datawarrior']	Nc1cccc2cccnc12
6.06	7.45	0	basic	['datawarrior']	Nc1cccc2ccncc12
3.68	5.35	1	basic	['datawarrior']	Nc1cccc2ccnnc12
2.81	2.39	5	basic	['datawarrior']	Nc1cccc2cncnc12
6.04	5.96	0	basic	['datawarrior']	Nc1cccc2nc3ccccc3cc12
5.46	5.22	0	basic	['datawarrior']	Nc1cccc2ncccc12
2.62	2.36	6	basic	['datawarrior']	Nc1cccc2nccnc12
3.57	4.35	5	basic	['datawarrior']	Nc1cccc2ncncc12
2.7	3.88	1	basic	['datawarrior']	Nc1cccc2nnccc12
4.6	4.64	0	basic	['datawarrior', 'chembl25']	Nc1ccccc1
3.81	4.08	0	basic	['datawarrior']	Nc1ccccc1-c1ccccc1
2.6	2.79	11	basic	['datawarrior']	Nc1ccccc1-c1nc2ccccc2s1
2.4	3.18	4	basic	['datawarrior']	Nc1ccccc1Br
4.87	4.89	2	acidic	['datawarrior']	Nc1ccccc1C(=O)O
2.64	2.79	4	basic	['datawarrior']	Nc1ccccc1Cl
3.08	2.98	0	basic	['datawarrior', 'chembl25']	Nc1ccccc1F
4.43	4.74	4	basic	['datawarrior']	Nc1ccccc1N
6.055	5.75	5	basic	['datawarrior', 'chembl25']	Nc1cccnc1
7.18	4.4	2	acidic	['datawarrior']	Nc1cccnc1C(=O)O
5.0	6.95	5	basic	['chembl25']	Nc1cccnc1N1CCc2ccccc2C1
5.57	2.12	0	basic	['datawarrior']	Nc1cn[nH]c1
4.78	4.64	0	basic	['datawarrior']	Nc1cnc2cc3ccccc3cc2c1
6.28	5.66	0	basic	['datawarrior']	Nc1cncc2ccccc12
6.05	7.91	14	basic	['datawarrior']	Nc1cncn1[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O
9.4	8.61	10	acidic	['datawarrior']	O=C(C(=NO)c1ccccc1)c1ccccc1
9.2	8.72	27	basic	['chembl25']	O=C(C1CCN(c2ccncc2)CC1)N1CCN(S(=O)(=O)c2ccc(Br)cc2)CC1
6.7	6.37	3	basic	['chembl25']	O=C(C1CCN(c2ccncc2F)CC1)N1CCN(S(=O)(=O)c2ccc(C(F)(F)F)cc2)CC1
6.1	5.27	27	basic	['chembl25']	O=C(C1CCN(c2ccncn2)CC1)N1CCN(S(=O)(=O)c2ccc(Br)cc2)CC1
9.3	9.75	17	basic	['chembl25']	O=C(C1C[C@@H]1c1ccccc1)N1CCC(N2CCCC2)CC1
9.3	9.62	17	basic	['chembl25']	O=C(C1C[C@@H]1c1ccccc1)N1CCC(N2CCCCC2)CC1
4.8	6.09	9	basic	['datawarrior']	O=C(C=Cc1c[nH]cn1)OCCCl
7.9	7.04	6	acidic	['datawarrior']	O=C(C=NO)CCl
8.31	8.48	9	acidic	['datawarrior']	O=C(C=NO)c1ccccc1
6.3	8.0	6	acidic	['datawarrior']	O=C(CC(=O)C(F)(F)F)c1ccccc1
6.31	7.44	7	acidic	['datawarrior']	O=C(CC(=O)C(F)(F)F)c1cccs1
9.54	11.65	3	acidic	['datawarrior']	O=C(CC(=O)c1ccccc1)Nc1ccccc1
3.69	3.41	0	acidic	['chembl25']	O=C(CC(CO[N+](=O)[O-])O[N+](=O)[O-])Oc1ccccc1C(=O)O
3.9	4.13	2	acidic	['chembl25']	O=C(CC1c2ccccc2-c2ccccc21)NC(Cc1cc2ccc(F)cc2[nH]1)C(=O)O
3.69	3.41	0	acidic	['chembl25']	O=C(CCC(CO[N+](=O)[O-])O[N+](=O)[O-])Oc1ccccc1C(=O)O
3.69	3.41	0	acidic	['chembl25']	O=C(CCCC(CO[N+](=O)[O-])O[N+](=O)[O-])Oc1ccccc1C(=O)O
3.69	3.41	0	acidic	['chembl25']	O=C(CCCCC(CO[N+](=O)[O-])O[N+](=O)[O-])Oc1ccccc1C(=O)O
3.69	3.41	0	acidic	['chembl25']	O=C(CCCCCCO[N+](=O)[O-])Oc1ccccc1C(=O)O
3.69	3.41	0	acidic	['chembl25']	O=C(CCCCCO[N+](=O)[O-])Oc1ccccc1C(=O)O
7.5	7.34	12	basic	['datawarrior']	O=C(CCCCN1CCOCC1)c1ccccc1
3.69	3.41	0	acidic	['chembl25']	O=C(CCCCO[N+](=O)[O-])Oc1ccccc1C(=O)O
5.12	4.24	25	acidic	['chembl25']	O=C(CCCC[P+](c1ccccc1)(c1ccccc1)c1ccccc1)NS(=O)(=O)c1ccccc1
8.621	8.04	4	basic	['chembl25']	O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
8.4	8.17	11	basic	['datawarrior']	O=C(CCCN1CCC(O)(c2ccccc2)CC1)c1ccccc1
7.26	6.58	11	basic	['datawarrior']	O=C(CCCN1CCOCC1)c1ccccc1
3.69	3.41	0	acidic	['chembl25']	O=C(CCCO[N+](=O)[O-])Oc1ccccc1C(=O)O
9.23	8.44	9	basic	['datawarrior']	O=C(CCN1CCCCC1)c1ccccc1
6.39	6.47	11	basic	['datawarrior']	O=C(CCN1CCOCC1)C(c1ccccc1)c1ccccc1
6.8	6.15	11	basic	['datawarrior']	O=C(CCN1CCOCC1)c1cccc(Br)c1
6.5	6.25	9	basic	['datawarrior']	O=C(CCN1CCOCC1)c1ccccc1
8.69	9.01	9	basic	['datawarrior']	O=C(CCNCCC(=O)c1ccccc1)c1ccccc1
3.69	3.41	0	acidic	['chembl25']	O=C(CCO[N+](=O)[O-])Oc1ccccc1C(=O)O
6.9	6.5	28	basic	['chembl25']	O=C(CCS(=O)(=O)c1ccc2cc(Cl)ccc2c1)N1CCC(c2c[nH]cn2)CC1
5.9	6.09	26	basic	['chembl25']	O=C(CCS(=O)(=O)c1ccc2cc(Cl)ccc2c1)N1CCC(c2cnc3ccccn23)CC1
8.2	6.71	26	basic	['chembl25']	O=C(CCS(=O)(=O)c1ccc2cc(Cl)ccc2c1)N1CCC(c2cnc3n2CCCC3)CC1
3.9	3.74	2	acidic	['chembl25']	O=C(CCc1c(Cl)cccc1Cl)NC(Cc1cc2ccc(F)cc2[nH]1)C(=O)O
6.9	4.56	7	acidic	['datawarrior']	O=C(CCl)N=c1[nH]nc(-c2ccccc2)s1
6.3	3.84	8	basic	['chembl25']	O=C(CN1CCC(S(=O)(=O)c2ccccc2)CC1)c1ccc(F)cc1F
7.71	7.75	5	basic	['datawarrior']	O=C(CN1CCCCC1)NCc1ccccc1
7.85	7.36	5	basic	['datawarrior']	O=C(CN1CCCCC1)Nc1ccccc1
4.98	5.55	5	basic	['datawarrior']	O=C(CN1CCOCC1)NCc1ccccc1
5.97	4.81	6	basic	['datawarrior']	O=C(CN1CCOCC1)c1ccccc1
6.2	9.72	4	acidic	['chembl25']	O=C(CNC(=O)c1[nH]ccc(=O)c1O)NCc1ccccc1
4.19	5.04	14	basic	['datawarrior']	O=C(Cc1cc[nH+]cc1)c1ccccc1
4.4	4.56	16	basic	['datawarrior']	O=C(Cc1ccc2ccc3cccnc3c2n1)c1ccccc1
3.91	4.15	2	acidic	['chembl25']	O=C(Cc1cccc2ccccc12)NC(Cc1cc2ccc(F)cc2[nH]1)C(=O)O
6.17	6.62	9	basic	['datawarrior']	O=C(Cc1ccccc1)C(CN1CCOCC1)c1ccccc1
7.9	8.35	13	basic	['chembl25']	O=C(Cc1ccccc1)NC1CCN(CCCN2C(=O)COc3ccccc32)CC1
8.4	7.63	23	basic	['datawarrior']	O=C(Cc1ccccc1Nc1c(Cl)cccc1Cl)OCCCCN1CCOCC1
7.99	7.19	22	basic	['datawarrior']	O=C(Cc1ccccc1Nc1c(Cl)cccc1Cl)OCCCN1CCOCC1
7.52	6.21	21	basic	['datawarrior']	O=C(Cc1ccccc1Nc1c(Cl)cccc1Cl)OCCN1CCOCC1
4.675	4.36	9	basic	['datawarrior']	O=C(Cc1ccccn1)c1ccccc1
6.5	4.87	12	basic	['datawarrior']	O=C(Cc1cccnc1)c1ccccc1
5.42	5.04	14	basic	['datawarrior']	O=C(Cc1ccncc1)c1ccccc1
5.8	5.04	27	basic	['chembl25']	O=C(N1CCC(c2ccncc2)CC1)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1
5.8	6.98	27	basic	['chembl25']	O=C(N1CCN(c2ccncc2Cl)CC1)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1
9.2	9.46	21	basic	['chembl25']	O=C(N1CCOCC1)N1CCC(Oc2ccc3c(c2)CCN(C2CCC2)CC3)CC1
4.4	4.42	10	basic	['chembl25']	O=C(N=CCc1ccccn1)C1CCCC1C(=O)N1CCCC1
4.4	4.89	9	basic	['chembl25']	O=C(N=CCc1cccnc1)C1CCCC1C(=O)N1CCCC1
4.4	5.04	8	basic	['chembl25']	O=C(N=CCc1ccncc1)C1CCCC1C(=O)N1CCCC1
4.4	3.14	9	basic	['chembl25']	O=C(N=Cc1ccccn1)C1CCCC1C(=O)N1CCCC1
4.4	4.42	8	basic	['chembl25']	O=C(N=Cc1cccnc1)C1CCCC1C(=O)N1CCCC1
4.4	4.32	7	basic	['chembl25']	O=C(N=Cc1ccncc1)C1CCCC1C(=O)N1CCCC1
6.8	4.54	3	acidic	['datawarrior']	O=C(N=c1[nH]nc(-c2ccccc2)s1)c1ccccc1
6.8	6.41	12	basic	['chembl25']	O=C(N=c1cccc2[nH]ccn12)N1CCN(Cc2cccc(Oc3ccc(Cl)cc3)c2)CC1
3.33	4.8	2	basic	['datawarrior']	O=C(N=c1cccc[nH]1)c1ccccc1
3.92	3.98	2	acidic	['chembl25']	O=C(NC(Cc1cc2ccc(F)cc2[nH]1)C(=O)O)c1ccc2ccccc2c1
6.7	3.02	2	acidic	['chembl25']	O=C(NC(Cc1ccc(C#CCCN=c2cccc[nH]2)cc1)C(=O)O)c1c(Cl)cccc1Cl
7.2	3.33	2	acidic	['chembl25']	O=C(NC(Cc1ccc(CCCCN=c2cccc[nH]2)cc1)C(=O)O)c1c(Cl)cccc1Cl
6.0	9.72	4	acidic	['chembl25']	O=C(NC(Cc1ccccc1)C(=O)NCc1ccccc1)c1[nH]ccc(=O)c1O
9.6	10.15	9	basic	['chembl25']	O=C(NC1CCC(N2CCCCC2)CC1)C1C[C@@H]1c1ccccc1
7.7	8.99	6	basic	['chembl25']	O=C(NC1CCN(CCc2c[nH]c3ccccc23)CC1)c1ccccc1
9.295	9.61	27	basic	['chembl25']	O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F
7.47	8.16	13	basic	['chembl25']	O=C(NCCCCN1CCN(c2cccc(OCCF)c2)CC1)c1ccc2nonc2c1
7.78	7.93	13	basic	['chembl25']	O=C(NCCCCN1CCN(c2ccccc2OCCF)CC1)c1ccc2nonc2c1
6.81	6.98	13	basic	['datawarrior']	O=C(NCCCN1CCOCC1)c1ccc(Cl)cc1
10.3	10.66	6	basic	['chembl25']	O=C(NCCCNC1CCCCC1)C1C[C@@H]1c1ccccc1
9.2	8.43	5	basic	['chembl25']	O=C(NCCN1CCCC1)C1C[C@@H]1c1ccccc1
6.46	6.84	12	basic	['chembl25']	O=C(NCCN1CCN(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1
6.43	6.53	12	basic	['chembl25']	O=C(NCCN1CCN(c2noc3ccccc23)CC1)c1ccc(F)cc1
6.255	6.01	12	basic	['datawarrior', 'chembl25']	O=C(NCCN1CCOCC1)c1ccc(Cl)cc1
5.3	5.93	23	basic	['chembl25']	O=C(NCc1ccc(S(=O)(=O)c2cc(F)cc(F)c2)cc1)c1ccc2nccn2c1
4.03	3.2	16	basic	['datawarrior']	O=C(NNc1ccc(Br)cc1)c1ccncc1
4.3	7.42	12	basic	['chembl25']	O=C(NOCCO)c1ccc2cncn2c1Nc1ccc(I)cc1F
8.68	9.14	17	basic	['datawarrior']	O=C(N[C@@H]1C[C@H]2CC[C@@H](C1)N2Cc1ccccc1)c1cccc2c1OCCO2
10.4	8.08	0	acidic	['chembl25']	O=C(Nc1cc(Cl)ccc1O)OCC(Cl)Cl
8.97	8.08	0	acidic	['chembl25']	O=C(Nc1cc(Cl)ccc1O)Oc1cccc(C(F)(F)F)c1
9.02	8.08	0	acidic	['chembl25']	O=C(Nc1cc(Cl)ccc1O)Oc1cccc(Cl)c1
10.0	8.08	0	acidic	['chembl25']	O=C(Nc1cc(Cl)ccc1O)Oc1ccccc1
2.79	3.4	0	acidic	['chembl25']	O=C(Nc1ccc(Br)cc1C(=O)O)c1cccc(S(=O)(=O)N2CCOCC2)c1
2.81	3.36	0	acidic	['chembl25']	O=C(Nc1ccc(Cl)cc1C(=O)O)c1cccc(S(=O)(=O)N2CCOCC2)c1
2.92	3.22	0	acidic	['chembl25']	O=C(Nc1ccc(F)cc1C(=O)O)c1cccc(S(=O)(=O)N2CCOCC2)c1
9.2	8.72	26	basic	['chembl25']	O=C(Nc1cccc(OCc2cc(F)cc(F)c2)c1)C1CCN(c2ccncc2)CC1
8.5	6.44	26	basic	['chembl25']	O=C(Nc1cccc(OCc2ccc(F)cc2)c1)C1CCN(c2ccccn2)CC1
8.9	8.72	24	basic	['chembl25']	O=C(Nc1cccc(OCc2ccc(F)cc2)c1)C1CCN(c2ccncc2)CC1
6.0	3.23	26	basic	['chembl25']	O=C(Nc1cccc(OCc2ccc(F)cc2)c1)C1CCN(c2ncccn2)CC1
9.8	10.16	18	basic	['chembl25']	O=C(Nc1cccc(OCc2ccc(F)cc2)c1)C1CCNCC1
9.1	8.72	29	basic	['chembl25']	O=C(Nc1cccc(OCc2ccc3c(c2)OCO3)c1)C1CCN(c2ccncc2)CC1
9.0	8.72	25	basic	['chembl25']	O=C(Nc1cccc(OCc2cccc(F)c2)c1)C1CCN(c2ccncc2)CC1
9.2	8.72	26	basic	['chembl25']	O=C(Nc1cccc(OCc2ccccc2F)c1)C1CCN(c2ccncc2)CC1
5.58	8.3	15	acidic	['chembl25']	O=C(Nc1ccccc1)c1cn(-c2ccccc2)c(O)c1O
3.18	3.55	0	acidic	['chembl25']	O=C(Nc1ccccc1C(=O)O)c1cccc(S(=O)(=O)N2CCOCC2)c1
5.87	8.3	19	acidic	['chembl25']	O=C(Nc1ccccc1C(F)(F)F)c1cn(-c2ccccc2)c(O)c1O
3.8	4.37	11	basic	['datawarrior']	O=C(Nc1cccnc1)c1ccccc1
3.3	2.65	5	acidic	['datawarrior']	O=C(O)/C(I)=C/c1ccccc1
2.24	2.15	5	acidic	['datawarrior']	O=C(O)/C(I)=C\c1ccccc1
3.4	2.69	10	acidic	['datawarrior']	O=C(O)/C=C(\I)c1ccccc1
3.34	3.26	2	acidic	['datawarrior']	O=C(O)/C=C/C(=O)c1ccccc1
4.7	5.04	10	acidic	['datawarrior']	O=C(O)/C=C/SC1CCCCC1
4.6	3.36	2	acidic	['datawarrior']	O=C(O)/C=C/c1ccc2c(c1)OCO2
4.6	3.64	0	acidic	['chembl25']	O=C(O)/C=C/c1cccc(C(F)(F)F)c1
4.8	3.63	0	acidic	['chembl25']	O=C(O)/C=C/c1cccc(Cl)c1
4.425	4.32	0	acidic	['datawarrior', 'chembl25']	O=C(O)/C=C/c1ccccc1
4.29	3.11	2	acidic	['datawarrior']	O=C(O)/C=C/c1ccco1
4.25	3.89	9	acidic	['datawarrior']	O=C(O)/C=C/c1cccs1
4.31	3.06	2	acidic	['datawarrior']	O=C(O)/C=C/c1ccoc1
4.95	4.64	10	acidic	['datawarrior']	O=C(O)/C=C\SC1CCCCC1
3.71	3.13	11	acidic	['datawarrior']	O=C(O)/C=C\c1cccc(Cl)c1
3.88	3.82	2	acidic	['datawarrior']	O=C(O)/C=C\c1ccccc1
3.09	2.27	2	acidic	['datawarrior']	O=C(O)C#COc1ccccc1
2.11	2.55	10	acidic	['datawarrior']	O=C(O)C#CSc1ccccc1
2.26	2.78	2	acidic	['datawarrior']	O=C(O)C#Cc1ccccc1
2.78	3.42	2	acidic	['datawarrior']	O=C(O)C(=O)C(c1ccccc1)c1ccccc1
2.68	3.33	2	acidic	['datawarrior']	O=C(O)C(=O)Cc1ccccc1
4.23	4.3	2	acidic	['datawarrior']	O=C(O)C(CO)c1ccccc1
2.45	3.72	7	acidic	['datawarrior']	O=C(O)C(F)c1ccccc1
3.05	3.7	2	acidic	['datawarrior']	O=C(O)C(O)(c1ccccc1)c1ccccc1
4.38	3.75	2	acidic	['datawarrior']	O=C(O)C(O)c1ccccc1
4.19	4.63	2	acidic	['datawarrior']	O=C(O)C(c1ccc(-c2ccccc2)cc1)C(O)C1CCCCC1
4.29	4.55	2	acidic	['datawarrior']	O=C(O)C(c1ccc(-c2ccccc2)cc1)C(O)Cc1ccccc1
4.25	4.47	2	acidic	['datawarrior']	O=C(O)C(c1ccc(-c2ccccc2)cc1)C(O)c1ccccc1
3.65	4.56	2	acidic	['datawarrior']	O=C(O)C(c1ccc(-c2ccccc2)cc1)C1(O)CCCC1
3.59	4.59	2	acidic	['datawarrior']	O=C(O)C(c1ccc(-c2ccccc2)cc1)C1(O)CCCCC1
4.24	4.42	2	acidic	['datawarrior']	O=C(O)C(c1ccc(C2CCCCC2)cc1)C(O)c1ccccc1
3.88	3.78	2	acidic	['datawarrior']	O=C(O)C1(O)CCC1
4.11	3.93	2	acidic	['datawarrior']	O=C(O)C1(O)CCCC1
4.18	4.05	2	acidic	['datawarrior']	O=C(O)C1(O)CCCCC1
4.04	4.15	2	acidic	['datawarrior']	O=C(O)C1(O)CCCCCC1
2.92	3.75	2	acidic	['datawarrior']	O=C(O)C1(O)c2ccccc2-c2ccccc21
3.24	4.39	15	acidic	['datawarrior']	O=C(O)C12CC3(F)CC(F)(CC(F)(C3)C1)C2
4.95	4.62	2	acidic	['datawarrior']	O=C(O)C12CC3CC(CC(C3)C1)C2
4.22	4.57	13	acidic	['datawarrior']	O=C(O)C12CC3CC(CC(F)(C3)C1)C2
3.96	4.49	2	acidic	['datawarrior']	O=C(O)C12CCC(C1)C2
4.89	4.6	2	acidic	['datawarrior']	O=C(O)C12CCC(CC1)C2
